tissue_type,subtype,gene,pct_in,pct_out,log2fc,auc,present_in_census,composite
breast,Endothelial cells,FLT1,0.47075,0.022,5.115101337432861,0.7258464097976685,True,0.5704271278381348
breast,Endothelial cells,PLVAP,0.452125,0.0194,5.514142036437988,0.7179905772209167,True,0.5609374736976623
breast,Endothelial cells,ENG,0.49875,0.0908,3.7243261337280273,0.713483452796936,True,0.5523767801189423
breast,Endothelial cells,ADGRL4,0.426875,0.009,6.076521396636963,0.7093805074691772,True,0.5510794417381286
breast,Endothelial cells,CDH5,0.422125,0.0124,5.297445774078369,0.7053105235099792,True,0.5461934188079833
breast,Endothelial cells,VWF,0.41775,0.0154,5.740275859832764,0.7022360563278198,True,0.5422588629436493
breast,Endothelial cells,ECSCR,0.40825,0.009,5.67922830581665,0.6999360918998718,True,0.5397988973617553
breast,Endothelial cells,CAV1,0.721375,0.3038,2.4070374965667725,0.7455583214759827,True,0.5206654187583923
breast,Endothelial cells,RBP7,0.423875,0.0888,3.3093948364257812,0.6740699410438538,True,0.506270952835083
breast,Endothelial cells,PECAM1,0.372125,0.0336,4.601528167724609,0.6716711521148682,True,0.5050419216918945
breast,Endothelial cells,TM4SF1,0.880625,0.4884,2.0001699924468994,0.7768124341964722,True,0.49991194660186766
breast,Endothelial cells,ERG,0.35325,0.0256,3.9882757663726807,0.6646609306335449,True,0.4972587802696228
breast,Endothelial cells,TIE1,0.33275,0.0074,5.749057292938232,0.6628362536430359,True,0.4953390029144287
breast,Endothelial cells,RAMP2,0.380875,0.0628,3.6137561798095703,0.663377046585083,True,0.49431667303085325
breast,Endothelial cells,SOX18,0.32925,0.0108,5.981845378875732,0.6598602533340454,True,0.4915782145881653
breast,Endothelial cells,CLEC14A,0.295375,0.014,4.496015548706055,0.6409381628036499,True,0.4690255421638489
breast,Endothelial cells,NRP1,0.44175,0.1194,2.67498779296875,0.6698207855224609,True,0.46782541963577273
breast,Endothelial cells,TSPAN7,0.283625,0.0126,4.621155738830566,0.635857880115509,True,0.4628913100528717
breast,Endothelial cells,KDR,0.277875,0.0092,5.33159065246582,0.63454270362854,True,0.4613691688632965
breast,Endothelial cells,ACKR1,0.228875,0.0114,4.997967720031738,0.6094198822975159,True,0.4310309296798706
breast,Endothelial cells,PODXL,0.31975,0.0674,2.767146587371826,0.628299355506897,True,0.4298241491031647
breast,Endothelial cells,CD34,0.2625,0.0504,3.079758644104004,0.6076781749725342,True,0.4285625518989563
breast,Endothelial cells,ICAM2,0.245375,0.0476,3.0766143798828125,0.6004123091697693,True,0.41988484733581544
breast,Endothelial cells,GATA2,0.204625,0.0124,3.552424907684326,0.5960472822189331,True,0.4152828496170044
breast,Endothelial cells,MCAM,0.374125,0.1058,2.2914958000183105,0.637824535369873,True,0.39307420233726503
breast,Endothelial cells,TEK,0.1535,0.0026,6.086104869842529,0.575465202331543,True,0.39055218570709227
breast,Endothelial cells,EPAS1,0.537625,0.233,1.899998426437378,0.6684573888778687,True,0.38569074182510377
breast,Endothelial cells,LDB2,0.244125,0.0532,2.659712553024292,0.5966250896453857,True,0.38145634490013125
breast,Endothelial cells,BMX,0.130625,0.0024,6.461004257202148,0.5641446709632874,True,0.37696073677062986
breast,Endothelial cells,NOS3,0.11725,0.0054,4.558337688446045,0.5559780597686768,True,0.3671524716567993
breast,Endothelial cells,ESM1,0.08825,0.0038,6.935883522033691,0.542328953742981,True,0.35075316895484926
breast,Endothelial cells,F8,0.114125,0.0198,2.8438827991485596,0.5473371148109436,True,0.3411229658031464
breast,Endothelial cells,DNASE1L3,0.073375,0.0082,3.443260431289673,0.5326074957847595,True,0.33912101450920107
breast,Endothelial cells,CA4,0.067875,0.006,3.4456589221954346,0.5309337377548218,True,0.3371219961643219
breast,Endothelial cells,STAB2,0.0115,0.002,3.275477647781372,0.5047537684440613,True,0.305703026676178
breast,Myoepithelial cells,KRT14,0.884125,0.133,4.804080963134766,0.9175595641136169,True,0.7842726274490357
breast,Myoepithelial cells,KRT5,0.82025,0.101,4.044274806976318,0.8776932954788208,True,0.7460046125411988
breast,Myoepithelial cells,KRT17,0.89025,0.219,2.9607186317443848,0.8848192095756531,True,0.7381772546768188
breast,Myoepithelial cells,DST,0.912,0.3732,3.9952681064605713,0.8915186524391174,True,0.7209749696350098
breast,Myoepithelial cells,ACTA2,0.767375,0.1268,3.4547860622406006,0.8450387120246887,True,0.704145969619751
breast,Myoepithelial cells,TPM2,0.88875,0.275,2.8316826820373535,0.8715095520019531,True,0.7031259098052979
breast,Myoepithelial cells,TAGLN,0.8645,0.2656,2.723283052444458,0.8559719920158386,True,0.6768858988571167
breast,Myoepithelial cells,MYLK,0.716375,0.111,3.956531524658203,0.819737434387207,True,0.6768649475097657
breast,Myoepithelial cells,ACTG2,0.5965,0.0316,5.331753730773926,0.7861456274986267,True,0.6418965377616883
breast,Myoepithelial cells,CNN1,0.560625,0.0542,4.31012487411499,0.7587391138076782,True,0.6082763268089295
breast,Myoepithelial cells,MYH11,0.3505,0.0438,2.9162328243255615,0.6539856791496277,True,0.4761518495941162
breast,Myoepithelial cells,TPM1,0.897,0.489,1.5052807331085205,0.7770285606384277,True,0.4537509277820587
breast,Myoepithelial cells,MYL9,0.691625,0.2514,1.6346631050109863,0.7415756583213806,True,0.4447718550395966
breast,Myoepithelial cells,CALD1,0.914875,0.4994,1.311982274055481,0.7669771313667297,True,0.4278749384593964
breast,Myoepithelial cells,TP63,0.219375,0.0068,4.932450771331787,0.6061879396438599,True,0.4274653695964813
breast,Myoepithelial cells,DSC3,0.181125,0.0228,2.8958840370178223,0.5789932012557983,True,0.3844479945087433
breast,Myoepithelial cells,LAMB3,0.5665,0.1508,1.3508294820785522,0.7029211521148682,True,0.3805599056625366
breast,Myoepithelial cells,S100A2,0.3345,0.1272,2.481506824493408,0.6091693043708801,True,0.37694614382743835
breast,Myoepithelial cells,LAMC2,0.434,0.118,1.8501003980636597,0.6585603952407837,True,0.37505835599899295
breast,Myoepithelial cells,DSG3,0.15275,0.0206,2.4233016967773438,0.5658414363861084,True,0.3214333247470856
breast,Myoepithelial cells,TP73,0.010875,0.0012,3.3057408332824707,0.5048380494117737,True,0.30580543952941897
breast,Pericytes,RGS5,0.582875,0.0468,4.748451232910156,0.7727175354957581,True,0.6253890522384644
breast,Pericytes,PDGFRB,0.666125,0.1346,2.8180763721466064,0.7732731699943542,True,0.606731173210144
breast,Pericytes,NOTCH3,0.585375,0.1006,3.429271936416626,0.753844678401947,True,0.6000307784843445
breast,Pericytes,MYL9,0.71925,0.2744,2.6529154777526855,0.7583251595497131,True,0.5609217230987549
breast,Pericytes,TIMP3,0.801875,0.315,2.2749886512756348,0.7947643399238586,True,0.5606853609085083
breast,Pericytes,ABCC9,0.46175,0.03,4.605129718780518,0.7178685665130615,True,0.5606448710918427
breast,Pericytes,COL4A1,0.70625,0.2374,2.598785638809204,0.7578893899917603,True,0.5599600997161865
breast,Pericytes,ACTA2,0.61625,0.1712,2.819378137588501,0.7345166206359863,True,0.5585610864257813
breast,Pericytes,COL18A1,0.624625,0.2254,2.74125599861145,0.7217888236045837,True,0.5314016825866699
breast,Pericytes,PRRX1,0.7035,0.1812,2.0569183826446533,0.7663354873657227,True,0.5232202400779724
breast,Pericytes,COL4A2,0.662875,0.259,2.303917646408081,0.7223612666130066,True,0.4890557898521423
breast,Pericytes,EDNRA,0.32775,0.0432,3.278991937637329,0.6432211995124817,True,0.4714869774913788
breast,Pericytes,TAGLN,0.74325,0.2936,1.8310725688934326,0.7478731274604797,True,0.471335770778656
breast,Pericytes,KCNJ8,0.2985,0.02,4.725265026092529,0.6401335597038269,True,0.4678068716049194
breast,Pericytes,ITGA7,0.266625,0.0214,3.563155174255371,0.6227735280990601,True,0.4472638403606415
breast,Pericytes,THY1,0.33175,0.0926,3.287693500518799,0.6236481070518494,True,0.4467485094833374
breast,Pericytes,MCAM,0.464375,0.1442,2.205514430999756,0.6631461381912231,True,0.415103377494812
breast,Pericytes,CSPG4,0.10475,0.015,3.329432964324951,0.5450730323791504,True,0.3540084378242493
breast,Lymphatic endothelial cells,ANGPT2,0.608875,0.056,5.360477447509766,0.7860510349273682,True,0.6394158398628235
breast,Lymphatic endothelial cells,ESAM,0.5525,0.0368,4.69098424911499,0.7610711455345154,True,0.6119969521903992
breast,Lymphatic endothelial cells,FABP4,0.577,0.104,3.3721957206726074,0.7517462372779846,True,0.5959970136642456
breast,Lymphatic endothelial cells,EMCN,0.467,0.0094,6.554226875305176,0.729573667049408,True,0.5751789694023133
breast,Lymphatic endothelial cells,ENG,0.50475,0.092,3.9219627380371094,0.7171661257743835,True,0.5562829185009003
breast,Lymphatic endothelial cells,SOX17,0.423625,0.01,6.767156600952148,0.7077236175537109,True,0.5489038940429687
breast,Lymphatic endothelial cells,PTPRB,0.3615,0.0062,6.62347412109375,0.6779993176460266,True,0.5134594719982147
